playerID,name,milb_pa,mlb_pa,milb_woba,milb_hr_rate,mlb_hr_rate,milb_sb_rate,mlb_sb_rate,hr_translation,sb_translation,mlb_career_war,milb_war_rate
miranjo01,Jose Miranda,2418.0,1064,0.335,17.9,15.2,3.0,1.7,0.85,0.57,0.4,0.59
miranju01,Juan Miranda,3708.0,202,0.381,21.2,20.8,2.1,0.0,0.98,0.0,-0.8,-0.38
mitchga01,Garrett Mitchell,592.0,224,0.363,17.2,21.4,37.5,29.5,1.24,0.79,0.8,2.11
moellch01,Chad Moeller,516.0,1403,0.269,8.1,11.5,0.0,0.9,1.42,0.0,-5.7,-1.53
mohrdu01,Dustan Mohr,520.0,1421,0.324,18.5,19.4,2.3,5.1,1.05,2.2,2.6,-2.57
molinya01,Yadier Molina,58.0,8553,0.287,20.7,12.3,10.3,5.0,0.6,0.48,47.6,2.48
monasan01,Andruw Monasterio,3080.0,592,0.319,7.6,8.1,18.5,15.2,1.07,0.82,-1.1,0.56
moncayo01,Yoan Moncada,1265.0,3366,0.376,17.5,18.7,52.6,5.5,1.07,0.1,15.4,2.09
mondera02,Adalberto Mondesi,2384.0,1252,0.303,12.6,17.7,33.7,58.9,1.41,1.75,2.7,0.69
moniami01,Mickey Moniak,2387.0,1314,0.307,12.6,25.1,14.3,11.0,2.0,0.76,2.7,-1.46
montalu01,Luis Montanez,3165.0,117,0.35,15.2,15.4,7.0,0.0,1.01,0.0,-1.1,-0.31
monteel01,Elehuris Montero,3248.0,739,0.346,20.3,17.1,2.6,0.0,0.84,0.0,-3.2,0.75
monteje01,Jesus Montero,4257.0,779,0.365,19.5,17.7,1.3,0.0,0.91,0.0,-3.9,-1.42
montemi01,Miguel Montero,1235.0,4313,0.376,24.8,17.5,1.5,0.7,0.71,0.48,23.4,3.87
mooredy01,Dylan Moore,1753.0,1921,0.332,14.4,19.7,29.8,36.9,1.37,1.24,4.4,-0.61
mooresc02,Scott Moore,3967.0,228,0.35,20.6,23.7,8.0,0.0,1.15,0.0,0.2,0.41
moorety01,Tyler Moore,2744.0,852,0.349,25.1,21.1,2.0,2.1,0.84,1.07,-5.6,-0.08
moraljo02,Jose Morales,1690.0,134,0.321,5.3,0.0,1.4,0.0,0.0,0.0,-0.3,0.96
moralke01,Kendrys Morales,1400.0,5291,0.39,26.6,23.8,2.1,0.7,0.9,0.32,6.5,-0.56
moranco01,Colin Moran,2426.0,1655,0.335,14.8,17.8,1.5,0.4,1.2,0.24,2.9,-1.81
morelbr01,Brent Morel,2816.0,569,0.336,11.9,10.5,16.6,9.5,0.88,0.57,-1.8,0.09
morelch01,Christopher Morel,1598.0,1770,0.329,20.3,25.1,24.0,10.5,1.24,0.44,2.5,1.27
morelmi01,Mitch Moreland,1670.0,4536,0.38,18.3,24.6,2.5,1.5,1.34,0.58,5.7,0.04
morenga01,Gabriel Moreno,1298.0,1040,0.366,13.9,12.1,11.6,6.3,0.87,0.55,5.5,3.65
morgany01,Nyjer Morgan,1899.0,2154,0.333,4.4,3.1,55.9,32.6,0.69,0.58,6.1,0.51
morofma01,Max Moroff,2922.0,140,0.327,10.3,12.9,15.0,0.0,1.25,0.0,-0.8,0.2
morrilo01,Logan Morrison,2269.0,3713,0.382,21.2,22.1,6.3,3.7,1.05,0.59,5.7,0.16
morriwa02,Warren Morris,256.0,1673,0.318,16.4,9.3,21.1,5.7,0.57,0.27,3.8,-0.89
morsemi01,Mike Morse,1454.0,2631,0.352,17.3,23.0,4.1,1.1,1.33,0.28,6.9,-0.81
mossbr01,Brandon Moss,3169.0,3459,0.355,21.2,27.8,7.4,1.9,1.31,0.26,7.8,-1.26
motteta01,Taylor Motter,4351.0,280,0.341,20.1,15.0,22.6,25.7,0.75,1.14,-0.6,0.9
mountry01,Ryan Mountcastle,2328.0,2669,0.338,18.8,22.0,7.5,3.8,1.17,0.51,4.7,-1.27
moustmi01,Mike Moustakas,2018.0,5577,0.357,27.4,23.1,6.5,2.3,0.85,0.35,17.3,-0.53
mullice01,Cedric Mullins,2237.0,3135,0.322,13.7,19.7,29.5,27.9,1.44,0.95,19.2,0.46
muncyma01,Max Muncy,2379.0,3980,0.355,15.1,32.3,4.8,2.7,2.13,0.57,24.1,1.1
munozya01,Yairo Munoz,3103.0,510,0.317,11.6,11.8,20.5,15.3,1.01,0.75,0.7,0.25
munsoer01,Eric Munson,1308.0,1020,0.353,24.3,27.1,0.9,2.4,1.11,0.0,0.4,0.05
murphda07,David Murphy,1536.0,3810,0.335,13.3,16.2,10.9,8.5,1.22,0.78,10.4,-0.96
murphda08,Daniel Murphy,1332.0,5752,0.356,14.0,14.4,11.7,7.1,1.03,0.61,27.9,2.03
murphdo01,Donnie Murphy,1834.0,769,0.357,25.2,22.6,5.9,4.7,0.9,0.79,-6.1,0.96
murphjr01,J. R. Murphy,2637.0,395,0.308,13.7,18.2,2.5,0.0,1.34,0.0,0.3,0.8
murphse01,Sean Murphy,1080.0,2238,0.336,19.4,23.9,2.8,0.3,1.23,0.1,13.3,2.81
murphto04,Tom Murphy,1930.0,761,0.369,28.9,29.2,4.7,1.6,1.01,0.34,2.6,2.94
murtoma01,Matt Murton,1638.0,929,0.37,11.7,18.1,15.8,5.2,1.54,0.33,2.6,0.12
myersda01,Dane Myers,1254.0,441,0.355,22.5,12.2,27.8,29.9,0.54,1.08,-1.1,1.69
myerswi01,Wil Myers,2023.0,4290,0.394,24.0,21.8,11.0,15.0,0.91,1.36,10.6,1.36
nadyxa01,Xavier Nady,693.0,3085,0.345,19.9,19.1,3.5,3.7,0.96,1.07,3.8,-1.45
napolmi01,Mike Napoli,631.0,5329,0.37,32.3,30.1,12.4,4.4,0.93,0.36,30.4,0.26
naquity01,Tyler Naquin,2271.0,1771,0.339,11.1,20.7,15.6,6.8,1.86,0.43,4.9,-0.53
narvaom01,Omar Narvaez,1884.0,2229,0.308,3.2,14.3,5.1,0.0,4.48,0.0,9.1,1.38
navada01,Daniel Nava,1810.0,1977,0.377,14.3,8.8,7.3,3.0,0.62,0.42,1.2,0.1
navardi01,Dioner Navarro,892.0,3471,0.336,10.8,13.0,3.4,2.4,1.2,0.72,7.1,1.45
navaref01,Efren Navarro,7316.0,174,0.332,8.2,3.4,4.0,3.4,0.42,0.86,-1.5,-1.52
naylobo01,Bo Naylor,1728.0,1033,0.339,19.8,22.1,15.3,7.0,1.12,0.46,3.5,2.34
naylojo01,Josh Naylor,2099.0,2856,0.34,15.4,21.8,9.7,11.6,1.42,1.19,7.0,-0.79
negrokr01,Kristopher Negron,5505.0,265,0.316,11.7,13.6,25.0,15.8,1.16,0.64,-1.6,-0.31
nelsoch01,Chris Nelson,3767.0,793,0.33,14.0,12.1,12.6,5.3,0.86,0.42,-0.5,0.25
netoza01,Zach Neto,194.0,1485,0.388,24.7,23.4,15.5,24.6,0.95,1.59,8.6,3.31
neusesh01,Sheldon Neuse,2283.0,293,0.356,18.9,8.2,8.1,12.3,0.43,1.51,-1.0,0.8
nevinty01,Tyler Nevin,2678.0,573,0.355,17.3,11.5,7.4,1.0,0.67,0.14,-3.7,0.97
newhada01,David Newhan,813.0,915,0.358,16.2,12.5,14.0,16.4,0.77,1.17,-1.1,-1.03
newmake01,Kevin Newman,1823.0,2246,0.322,4.9,7.5,20.4,12.6,1.52,0.62,2.6,0.83
nickemi01,Mike Nickeas,2099.0,122,0.284,6.6,4.9,1.7,0.0,0.75,0.0,-1.2,0.27
nidoto01,Tomas Nido,2006.0,758,0.296,10.5,11.1,1.2,0.8,1.06,0.66,-3.1,1.41
niekrla01,Lance Niekro,368.0,512,0.37,32.6,19.9,3.3,0.0,0.61,0.0,-1.6,-1.55
nieuwki01,Kirk Nieuwenhuis,3006.0,1085,0.345,17.0,16.6,13.6,11.1,0.98,0.81,-1.0,0.68
nievejo01,Jose Nieves,306.0,512,0.393,33.3,8.2,2.0,2.3,0.25,1.2,-3.5,2.29
nieveme01,Melvin Nieves,663.0,1298,0.411,31.7,27.7,2.7,1.8,0.88,0.68,0.9,1.37
nievewi01,Wil Nieves,1333.0,951,0.291,7.2,4.4,2.7,1.3,0.61,0.47,-3.1,-0.37
nimmobr01,Brandon Nimmo,2513.0,4285,0.353,8.8,18.8,9.3,7.6,2.12,0.81,28.4,1.12
nixja01,Jayson Nix,2524.0,1309,0.31,14.3,17.0,16.6,15.6,1.19,0.94,-1.0,-0.75
nixla01,Laynce Nix,1193.0,1968,0.367,32.2,20.7,7.0,2.7,0.64,0.39,-2.2,0.82
nixontr01,Trot Nixon,222.0,4151,0.425,27.0,19.7,2.7,4.0,0.73,1.5,20.9,1.65
nodary01,Ryan Noda,2874.0,606,0.383,24.8,16.8,13.6,3.0,0.68,0.22,0.0,-0.06
noeljh01,Jhonkensy Noel,2141.0,351,0.353,31.4,32.5,5.9,0.0,1.03,0.0,-2.3,0.66
nolaau01,Austin Nola,3402.0,1196,0.301,4.8,12.0,6.0,1.5,2.53,0.25,1.7,0.9
nootbla01,Lars Nootbaar,910.0,1962,0.331,15.8,17.7,5.9,8.6,1.12,1.44,5.5,0.82
norbyco01,Connor Norby,1704.0,531,0.367,23.2,19.2,15.5,12.4,0.83,0.8,-0.5,1.39
norride01,Derek Norris,2218.0,2195,0.372,22.7,17.2,13.3,7.1,0.76,0.54,8.0,3.47
nortogr01,Greg Norton,381.0,2504,0.375,26.8,20.4,0.0,3.6,0.76,0.0,3.4,0.9
nunezab01,Abraham Nunez,869.0,2591,0.3,4.1,3.7,11.7,7.6,0.89,0.65,1.5,-1.13
nunezed02,Eduardo Nunez,2996.0,2953,0.296,6.4,11.6,26.0,27.6,1.81,1.06,4.7,0.35
nunezre01,Renato Nunez,4321.0,1076,0.344,26.2,28.4,2.8,0.6,1.08,0.2,2.5,-1.02
nunnajo01,Jon Nunnally,317.0,942,0.304,18.9,25.5,11.4,10.2,1.35,0.9,1.3,-3.37
odorro01,Rougned Odor,1907.0,4424,0.333,12.0,24.1,24.5,9.5,2.02,0.39,11.9,1.43
offerjo01,Jose Offerman,836.0,6519,0.335,12.9,5.2,10.8,15.7,0.4,1.46,21.6,0.39
ohearry01,Ryan O'Hearn,2784.0,2477,0.361,26.3,20.3,4.1,2.7,0.77,0.65,0.4,-0.78
ohopplo01,Logan O'Hoppe,1372.0,1172,0.369,24.9,27.1,9.6,2.0,1.09,0.21,3.2,4.18
ojedaau01,Augie Ojeda,925.0,875,0.3,3.9,2.1,5.2,3.4,0.53,0.66,-1.0,-0.93
ojedami01,Miguel Ojeda,2860.0,457,0.335,14.1,17.1,5.7,2.6,1.21,0.46,-1.0,1.96
olivaed02,Edward Olivares,2928.0,967,0.348,16.2,18.0,29.3,9.9,1.11,0.34,-3.1,0.25
olivomi01,Miguel Olivo,1502.0,3867,0.314,18.8,21.7,12.8,8.2,1.16,0.64,10.7,1.4
olmedra01,Ray Olmedo,4432.0,250,0.285,3.2,0.0,13.7,2.4,0.0,0.18,-1.0,-1.12
olsonma02,Matt Olson,2857.0,5169,0.362,26.3,33.4,3.2,1.0,1.27,0.33,35.0,-0.65
oltmi01,Mike Olt,2912.0,360,0.36,26.4,26.7,2.5,0.0,1.01,0.0,-2.6,1.48
omallsh01,Shawn O'Malley,3484.0,232,0.314,3.1,5.2,34.1,15.5,1.67,0.46,-0.1,0.77
oneilty01,Tyler O'Neill,2467.0,2318,0.369,34.3,30.5,13.6,12.4,0.89,0.91,5.4,0.49
ordazlu01,Luis Ordaz,816.0,397,0.317,6.6,0.0,11.0,12.1,0.0,1.1,-4.1,-0.26
orieke01,Kevin Orie,413.0,1107,0.451,29.1,11.9,5.8,2.7,0.41,0.47,1.7,4.13
orlanpa01,Paulo Orlando,6358.0,734,0.326,12.0,9.8,22.7,13.9,0.82,0.61,0.6,-0.59
orrpe01,Pete Orr,3231.0,430,0.311,8.0,2.8,24.3,16.7,0.35,0.69,-1.3,-1.22
ortegra01,Rafael Ortega,6366.0,1180,0.343,9.5,10.2,28.7,21.9,1.07,0.76,-1.1,1.01
ortizjo06,Joey Ortiz,1373.0,1017,0.348,14.4,10.6,10.9,14.7,0.74,1.35,2.6,1.36
ortmeda01,Daniel Ortmeier,1996.0,167,0.327,13.8,21.6,24.3,7.2,1.56,0.3,-0.6,-1.37
osunajo01,Jose Osuna,4015.0,622,0.341,15.1,19.3,7.9,0.0,1.28,0.0,-2.4,-0.9
outmaja01,James Outman,2324.0,871,0.371,27.1,22.7,21.9,13.1,0.84,0.6,2.2,2.12
owingch01,Chris Owings,3425.0,2241,0.332,16.1,9.1,14.0,19.5,0.56,1.39,0.4,0.93
ozunama01,Marcell Ozuna,2509.0,6712,0.345,23.9,26.5,10.5,2.6,1.11,0.25,32.5,-1.32
ozunapa01,Pablo Ozuna,739.0,522,0.33,3.2,3.4,19.5,24.1,1.06,1.24,-1.9,1.91
pachecr01,Cristian Pache,2528.0,443,0.315,8.8,5.4,17.8,4.1,0.62,0.23,-2.4,-1.37
pachejo01,Jordan Pacheco,2980.0,932,0.339,7.4,3.9,7.4,4.5,0.52,0.6,0.4,-1.6
paganan01,Angel Pagan,706.0,4462,0.316,9.3,8.6,28.0,23.7,0.92,0.84,16.6,-1.26
pagesan01,Andy Pages,1641.0,1066,0.38,30.0,22.5,11.7,8.4,0.75,0.72,5.3,1.45
pagespe02,Pedro Pagés,1392.0,175,0.332,15.9,3.4,2.6,10.3,0.21,3.98,-0.6,2.22
palacjo01,Josh Palacios,2261.0,409,0.348,10.1,19.1,21.0,7.3,1.89,0.35,-1.9,-0.25
palacri01,Richie Palacios,1450.0,540,0.361,11.2,12.2,22.3,25.6,1.09,1.14,-2.0,1.3
palkada01,Daniel Palka,4465.0,449,0.353,27.8,36.1,8.3,2.7,1.3,0.32,0.6,-1.22
panikjo01,Joe Panik,2026.0,3099,0.336,7.4,8.1,11.8,4.3,1.1,0.36,8.7,1.0
paredis01,Isaac Paredes,3232.0,2139,0.353,14.3,25.5,3.7,0.6,1.79,0.15,11.5,2.13
paredji01,Jimmy Paredes,3954.0,865,0.314,9.7,12.5,32.8,9.0,1.29,0.28,-4.1,-0.86
parisky01,Kyren Paris,1469.0,139,0.331,13.1,25.9,47.0,30.2,1.98,0.64,-0.8,1.29
parkeja03,Jarrett Parker,3448.0,328,0.36,22.1,16.5,17.1,3.7,0.74,0.21,-1.8,0.07
parkho01,Hoy Park,3589.0,149,0.331,9.7,12.1,26.7,4.0,1.25,0.15,-1.2,0.51
parmech01,Chris Parmelee,4356.0,915,0.349,18.7,15.7,3.2,0.7,0.84,0.21,-4.2,-0.95
parrage01,Gerardo Parra,2248.0,5290,0.352,8.8,10.2,23.5,11.0,1.16,0.47,8.4,0.98
parrian01,Andy Parrino,3814.0,138,0.324,8.3,4.3,7.6,4.3,0.52,0.58,-1.2,0.77
pasquvi01,Vinnie Pasquantino,826.0,1793,0.398,30.5,23.4,6.5,1.0,0.77,0.15,4.8,0.65
patteco01,Corey Patterson,1260.0,4418,0.311,16.2,15.8,25.7,29.2,0.97,1.14,10.5,-1.25
patteer01,Eric Patterson,3193.0,565,0.348,12.4,10.6,36.1,37.2,0.86,1.03,-4.0,-0.51
pauliro01,Ronny Paulino,2152.0,1963,0.351,15.9,10.1,4.5,1.2,0.63,0.27,5.1,3.04
pauljo01,Josh Paul,70.0,552,0.214,8.6,5.4,0.0,10.9,0.63,0.0,-3.0,-2.66
paulsbe01,Ben Paulsen,3438.0,354,0.337,16.6,18.6,3.1,1.7,1.12,0.54,0.9,-1.66
paulxa01,Xavier Paul,3074.0,634,0.35,16.4,8.5,17.0,18.0,0.52,1.06,-2.5,-0.44
pearcst01,Steve Pearce,2626.0,2345,0.377,23.5,23.0,10.7,2.8,0.98,0.26,-2.0,-0.43
pederjo01,Joc Pederson,2311.0,4566,0.384,24.4,28.6,31.7,4.1,1.17,0.13,20.7,-0.02
pedrodu01,Dustin Pedroia,1031.0,6645,0.36,10.5,12.5,5.2,12.5,1.19,2.38,51.2,0.94
pegueca01,Carlos Peguero,4722.0,155,0.352,27.3,23.2,8.3,0.0,0.85,0.0,-1.6,0.06
pegueli01,Liover Peguero,2163.0,213,0.315,13.9,19.7,28.3,16.9,1.42,0.6,-0.6,0.83
pelloki01,Kit Pellow,1881.0,133,0.411,34.1,9.0,2.6,4.5,0.26,1.77,-1.2,1.59
penaan01,Angel Peña,505.0,135,0.409,36.8,17.8,4.8,0.0,0.48,0.0,-1.1,3.84
penabr01,Brayan Peña,1927.0,1805,0.333,8.4,7.0,9.3,2.0,0.83,0.21,-1.1,1.56
penaca01,Carlos Peña,851.0,5720,0.376,24.7,29.5,4.9,2.9,1.19,0.6,26.1,-0.99
penaje02,Jeremy Peña,1127.0,2379,0.339,12.8,16.1,23.4,16.1,1.26,0.69,13.6,2.34
penara02,Ramiro Peña,5935.0,560,0.317,8.8,7.5,8.7,12.9,0.85,1.48,-2.7,0.73
penato02,Tony Peña,1017.0,771,0.287,4.7,2.3,20.6,6.2,0.49,0.3,-1.5,-1.01
penawi01,Wily Mo Peña,920.0,1827,0.397,33.9,27.3,4.6,3.9,0.8,0.86,-1.1,1.42
pencehu01,Hunter Pence,1321.0,6950,0.391,28.6,20.9,12.7,10.4,0.73,0.81,32.8,1.27
pennicl01,Cliff Pennington,2501.0,3108,0.314,5.8,6.9,27.6,16.2,1.21,0.59,3.1,0.52
peralda01,David Peralta,878.0,4590,0.352,13.0,16.3,4.1,5.1,1.26,1.24,16.7,0.77
peraljh01,Jhonny Peralta,88.0,7233,0.371,13.6,16.8,0.0,1.4,1.23,0.0,38.7,5.11
perazjo01,Jose Peraza,2830.0,2134,0.314,4.5,9.8,47.7,21.4,2.21,0.45,3.9,0.02
perazos02,Oswald Peraza,2363.0,455,0.331,17.5,9.2,38.8,17.1,0.53,0.44,-2.8,0.52
perdoge01,Geraldo Perdomo,1446.0,2103,0.343,6.2,9.7,31.1,17.4,1.56,0.56,13.1,2.05
pereiev01,Everson Pereira,1510.0,103,0.361,27.0,0.0,21.5,23.3,0.0,1.09,-2.0,1.63
perezan01,Antonio Perez,316.0,543,0.278,9.5,6.6,11.4,16.6,0.7,1.45,-1.3,-2.94
perezca02,Carlos Perez,5109.0,763,0.347,17.7,11.8,4.1,2.4,0.67,0.57,-0.4,2.43
perezhe01,Hernan Perez,5637.0,1740,0.311,10.9,15.5,22.1,23.4,1.43,1.06,1.8,0.8
perezjo02,José Pérez,1677.0,1076,0.33,19.3,1.7,5.7,6.1,0.09,1.07,-2.6,0.6
perezju02,Juan Perez,5307.0,109,0.321,10.2,5.5,22.8,0.0,0.54,0.0,-1.9,-0.86
perezmi03,Michael Perez,3257.0,363,0.313,14.9,21.5,1.8,1.7,1.44,0.9,-2.5,1.48
perezro01,Robert Perez,2763.0,361,0.327,18.7,8.3,7.2,5.0,0.44,0.7,-1.9,-0.8
perezro02,Roberto Perez,2324.0,1588,0.326,7.7,19.6,2.6,0.8,2.54,0.29,2.3,2.39
perezsa02,Salvador Perez,1545.0,6897,0.319,10.5,26.4,1.2,0.5,2.51,0.45,43.2,2.39
perezti01,Timo Perez,2985.0,1640,0.352,14.1,8.8,16.7,7.7,0.62,0.46,-1.6,1.02
perezto03,Tomas Perez,1992.0,2053,0.298,3.9,7.0,2.1,1.8,1.79,0.83,-7.7,0.07
perezwe01,Wenceel Pérez,2474.0,808,0.324,8.5,16.3,28.9,12.6,1.92,0.44,0.5,0.76
perkibl01,Blake Perkins,2927.0,773,0.312,9.6,10.1,26.9,27.2,1.05,1.01,-0.4,-1.02
petagro01,Roberto Petagine,496.0,265,0.456,31.5,15.8,0.0,0.0,0.5,0.0,-1.9,2.14
peterbr01,Bryan Petersen,3636.0,514,0.342,13.4,2.3,14.4,17.5,0.17,1.22,-1.3,-0.91
peterja01,Jace Peterson,2538.0,2634,0.348,7.3,9.1,42.1,16.9,1.24,0.4,1.6,1.08
petersh01,Shane Peterson,4780.0,225,0.348,12.6,5.3,12.9,0.0,0.42,0.0,-0.6,-0.51
petitgr01,Gregorio Petit,6286.0,323,0.305,7.8,7.4,8.4,1.9,0.95,0.22,-1.5,-0.57
phamth01,Tommy Pham,2859.0,4826,0.335,14.9,18.5,25.8,16.3,1.24,0.63,16.2,-0.53
phegljo01,Josh Phegley,2161.0,1061,0.326,19.4,17.0,1.7,1.1,0.87,0.68,-1.9,1.24
phelpjo01,Josh Phelps,1293.0,1501,0.385,32.0,25.6,3.7,0.4,0.8,0.11,1.0,-1.4
phillan01,Andy Phillips,1001.0,470,0.377,25.8,11.5,4.2,3.8,0.45,0.91,-2.1,-0.89
phillbr01,Brandon Phillips,821.0,7895,0.329,16.1,16.0,5.8,15.9,0.99,2.72,36.4,-0.77
phillbr02,Brett Phillips,3621.0,664,0.356,17.4,18.1,20.2,19.9,1.04,0.98,-1.4,1.23
phillja04,Jason Phillips,463.0,1457,0.321,14.3,11.9,1.3,0.0,0.84,0.0,1.6,0.82
piedrjo01,Jorge Piedra,672.0,124,0.379,18.8,29.0,3.6,9.7,1.55,2.71,-0.4,-0.22
piefe01,Felix Pie,3552.0,958,0.354,15.5,10.0,22.1,10.6,0.64,0.48,-1.8,-0.04
pillake01,Kevin Pillar,2098.0,4353,0.361,12.3,15.7,35.2,14.9,1.28,0.42,10.7,0.37
pillbr01,Brett Pill,3741.0,114,0.341,18.9,21.1,5.3,5.3,1.11,0.99,-1.8,-1.44
pinama01,Manny Pina,3364.0,1083,0.317,11.4,21.1,2.1,2.2,1.84,1.04,3.9,1.91
pindech01,Chad Pinder,1774.0,1622,0.334,17.2,21.8,9.5,1.8,1.27,0.2,-0.8,-0.75
pintojo01,Josmil Pinto,3423.0,197,0.345,16.5,21.3,1.6,0.0,1.29,0.0,-0.3,2.76
pintore02,Rene Pinto,2714.0,105,0.327,19.2,34.3,4.4,0.0,1.78,0.0,-0.8,1.82
pireljo01,Jose Pirela,5981.0,817,0.338,11.1,11.0,15.1,7.3,0.99,0.48,1.5,0.1
piscost01,Stephen Piscotty,2156.0,2801,0.341,14.5,19.9,10.3,4.9,1.38,0.48,4.2,-1.11
plaweke01,Kevin Plawecki,2292.0,1337,0.348,15.4,9.4,0.3,0.4,0.61,0.0,-3.0,2.07
plouftr01,Trevor Plouffe,3548.0,3178,0.317,14.7,19.4,7.8,2.3,1.32,0.29,8.4,-0.38
podsesc01,Scott Podsednik,404.0,4314,0.298,3.0,5.7,25.2,43.0,1.92,1.7,13.0,-3.19
polangr01,Gregory Polanco,2417.0,3213,0.352,14.4,17.9,39.2,18.3,1.25,0.47,3.9,0.44
polanjo01,Jorge Polanco,3110.0,4502,0.326,7.3,20.5,13.3,8.0,2.8,0.6,20.6,0.84
polloaj01,AJ Pollock,1480.0,4013,0.33,5.7,21.1,30.0,17.5,3.71,0.58,22.4,0.43
polonlu01,Luis Polonia,324.0,5296,0.334,0.0,4.1,11.1,36.4,0.0,3.27,8.6,1.63
poseybu01,Buster Posey,873.0,5590,0.395,17.9,17.0,4.8,2.5,0.95,0.51,51.3,4.11
powella01,Landon Powell,1467.0,406,0.339,21.7,14.8,0.4,1.5,0.68,0.0,-3.0,1.78
pozoyo01,Yohel Pozo,3076.0,168,0.337,17.0,17.9,2.7,0.0,1.05,0.0,-0.5,2.0
pradoma01,Martin Prado,1532.0,5750,0.323,5.5,10.3,8.2,4.2,1.88,0.51,19.2,-0.05
prattni01,Nick Pratto,2856.0,527,0.333,21.0,15.9,18.1,1.1,0.76,0.06,-2.2,-1.72
preslal01,Alex Presley,4066.0,1464,0.332,9.4,11.9,18.4,11.9,1.26,0.64,-4.2,-1.26
pridecu01,Curtis Pride,907.0,614,0.361,13.2,15.6,26.5,20.5,1.18,0.78,-0.3,-0.41
profaju01,Jurickson Profar,2397.0,4573,0.352,12.8,16.3,18.5,8.5,1.27,0.46,16.0,0.2
puigya01,Yasiel Puig,554.0,3376,0.404,27.1,23.5,29.2,14.0,0.87,0.48,16.8,2.98
quentca01,Carlos Quentin,1174.0,3247,0.399,19.9,28.5,7.2,3.0,1.43,0.41,12.5,0.78
quinlro01,Robb Quinlan,206.0,1160,0.324,2.9,12.9,2.9,7.2,4.44,2.49,-5.7,-3.03
quinnro01,Roman Quinn,2178.0,381,0.324,9.1,12.6,57.3,47.2,1.39,0.82,-1.1,1.0
quinthu01,Humberto Quintero,1707.0,1183,0.318,11.6,8.6,3.9,0.5,0.74,0.13,-4.7,0.79
quintom01,Omar Quintanilla,2070.0,926,0.341,8.7,5.2,5.5,2.6,0.6,0.47,-3.6,0.77
quirogu01,Guillermo Quiroz,3422.0,148,0.314,14.4,8.1,0.7,0.0,0.56,0.0,-1.0,1.58
rabelmi01,Mike Rabelo,709.0,307,0.326,9.3,7.8,2.5,0.0,0.84,0.0,-2.0,2.08
raburry01,Ryan Raburn,1636.0,2634,0.36,24.9,20.7,14.7,3.4,0.83,0.23,-0.6,-0.78
rafaece01,Ceddanne Rafaela,1916.0,1158,0.344,19.1,16.1,37.6,20.2,0.84,0.54,4.3,1.36
raleica01,Cal Raleigh,873.0,2465,0.369,31.6,37.2,5.5,5.1,1.18,0.93,20.3,3.09
raleylu01,Luke Raley,2140.0,1080,0.365,22.1,25.0,10.1,15.0,1.13,1.49,3.5,-0.25
ramirha01,Hanley Ramirez,840.0,7068,0.319,9.3,22.8,22.1,23.9,2.46,1.08,54.0,2.14
ramirha02,Harold Ramirez,2898.0,1921,0.34,8.1,11.9,21.1,5.9,1.47,0.28,0.5,-1.35
ramirjo01,Jose Ramirez,1965.0,6743,0.328,4.6,25.4,36.0,25.5,5.54,0.71,57.2,0.77
ramirma02,Manny Ramirez,547.0,9702,0.34,17.6,34.2,0.0,2.4,1.95,0.0,94.8,0.09
ramoshe02,Heliot Ramos,2726.0,1213,0.335,17.6,21.3,13.2,5.9,1.21,0.45,4.9,-0.8
ramoswi01,Wilson Ramos,2610.0,3603,0.341,16.8,22.0,0.7,0.2,1.31,0.0,15.7,3.29
ransoco01,Cody Ransom,2950.0,475,0.351,26.8,25.3,11.0,0.0,0.94,0.0,0.2,1.01
rasmuco01,Colby Rasmus,1753.0,4070,0.365,21.6,24.3,25.3,5.2,1.13,0.2,17.0,1.86
realmjt01,J. T. Realmuto,1719.0,5506,0.32,11.5,19.6,18.5,11.3,1.7,0.61,42.1,2.17
reckean01,Anthony Recker,3720.0,452,0.349,21.3,19.9,3.5,2.7,0.94,0.75,-1.6,2.19
reddijo01,Josh Reddick,2400.0,4735,0.343,25.2,18.1,9.2,7.6,0.72,0.82,13.5,-0.53
reedje03,Jeremy Reed,1274.0,1262,0.345,13.2,5.2,12.7,7.6,0.4,0.6,-0.1,-0.16
refsnro01,Rob Refsnyder,3050.0,1367,0.36,12.2,13.6,13.2,7.0,1.12,0.53,-3.6,-0.38
reimono01,Nolan Reimold,2745.0,1409,0.365,22.7,20.4,11.6,6.8,0.9,0.59,-2.7,0.33
relafde01,Desi Relaford,457.0,3231,0.325,10.5,7.4,14.4,14.3,0.71,0.99,5.0,0.07
rendoan01,Anthony Rendon,328.0,5022,0.395,16.5,18.9,12.8,6.6,1.15,0.51,32.2,4.13
renfrhu01,Hunter Renfroe,2045.0,3727,0.359,25.5,30.3,7.0,2.4,1.19,0.34,8.5,0.23
rengilu01,Luis Rengifo,2264.0,2503,0.344,10.6,14.9,38.4,12.5,1.4,0.32,4.6,1.06
repkoja01,Jason Repko,1430.0,741,0.342,17.2,13.0,24.3,20.2,0.75,0.83,-2.1,-1.42
restomi01,Michael Restovich,1960.0,126,0.367,25.4,14.3,1.8,0.0,0.56,0.0,-1.2,-0.7
reverbe01,Ben Revere,2044.0,3313,0.341,2.3,1.3,51.4,38.2,0.54,0.74,6.3,1.09
reyesfr01,Franmil Reyes,3329.0,2013,0.337,18.2,31.6,6.5,1.8,1.74,0.28,4.1,-0.21
