"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff
"Antone, Tejay",622088,2023,21,12,0.158,0.19,-0.032,0.211,0.311,-0.1,0.21,0.263,-0.053,1.59,2.86,-1.272
"Moore, McKinley",686842,2023,21,12,0.357,0.185,0.172,0.786,0.31,0.476,0.55,0.375,0.175,18.9,6.24,12.66
"Watkins, Spenser",657093,2023,21,15,0.368,0.272,0.0959999999999999,0.842,0.593,0.249,0.519,0.392,0.127,10.38,6.95,3.435
"Nelson, Nick",656793,2023,20,15,0.111,0.255,-0.144,0.278,0.429,-0.1509999999999999,0.214,0.336,-0.122,1.69,4.83,-3.142
"Bowman, Matt",621199,2023,20,15,0.353,0.311,0.0419999999999999,0.588,0.531,0.0569999999999999,0.393,0.362,0.031,9.0,5.74,3.26
"Burdi, Zack",641420,2023,20,13,0.353,0.262,0.0909999999999999,0.588,0.412,0.176,0.405,0.354,0.051,11.25,5.44,5.81
"Hernández, Daysbel",678226,2023,20,11,0.353,0.283,0.07,0.529,0.433,0.096,0.425,0.364,0.061,7.36,5.81,1.554
"Castano, Daniel",641447,2023,20,13,0.412,0.227,0.1849999999999999,0.882,0.517,0.365,0.56,0.366,0.194,21.0,5.89,15.11
"Hendriks, Liam",521230,2023,20,16,0.222,0.256,-0.034,0.444,0.44,0.004,0.285,0.303,-0.018,5.4,3.85,1.55
"Ray, Robbie",592662,2023,19,11,0.308,0.191,0.1169999999999999,0.385,0.279,0.1059999999999999,0.388,0.347,0.041,8.1,5.2,2.9
"Barnhart, Tucker",571466,2023,19,19,0.368,0.402,-0.034,0.368,0.6,-0.2319999999999999,0.325,0.429,-0.1039999999999999,2.25,8.74,-6.49
"White, Owen",669391,2023,19,13,0.313,0.237,0.076,0.688,0.447,0.2409999999999999,0.447,0.335,0.1119999999999999,11.25,4.8,6.45
"Krehbiel, Joey",607216,2023,19,12,0.118,0.161,-0.043,0.353,0.373,-0.02,0.244,0.27,-0.026,1.8,3.02,-1.22
"González, Chi Chi",592346,2023,19,15,0.389,0.327,0.062,0.667,0.499,0.168,0.459,0.373,0.086,7.36,6.16,1.204
"Raley, Luke",670042,2023,19,18,0.579,0.497,0.0819999999999999,1.053,0.93,0.1229999999999998,0.684,0.6,0.084,30.38,24.65,5.725
"Kelly, Carson",608348,2023,18,16,0.529,0.392,0.137,0.706,0.676,0.0299999999999999,0.542,0.464,0.078,10.13,10.81,-0.685
"Hernandez, Nick",663321,2023,18,7,0.25,0.153,0.097,0.5,0.301,0.199,0.445,0.364,0.081,12.0,5.81,6.19
"Nolin, Sean",543594,2023,18,14,0.438,0.369,0.069,1.0,0.85,0.15,0.603,0.525,0.0779999999999999,18.0,15.59,2.41
"Howard, Spencer",675921,2023,18,12,0.286,0.177,0.1089999999999999,0.5,0.381,0.119,0.415,0.341,0.0739999999999999,10.8,5.0,5.8
"Santillan, Tony",663574,2023,18,12,0.308,0.411,-0.1029999999999999,0.462,0.622,-0.1599999999999999,0.414,0.502,-0.088,2.7,13.58,-10.88
"Naughton, Packy",676050,2023,17,11,0.125,0.205,-0.0799999999999999,0.188,0.338,-0.15,0.166,0.257,-0.091,0.0,2.73,-2.73
"Mederos, Victor",682989,2023,17,10,0.417,0.219,0.1979999999999999,0.417,0.24,0.177,0.425,0.333,0.0919999999999999,9.0,4.73,4.27
"Dermody, Matt",571616,2023,17,14,0.267,0.328,-0.061,0.667,0.641,0.026,0.423,0.444,-0.021,6.75,9.58,-2.83
"Hartlieb, Geoff",664129,2023,16,10,0.154,0.162,-0.008,0.385,0.427,-0.0419999999999999,0.311,0.325,-0.014,2.25,4.48,-2.23
"Kiner-Falefa, Isiah",643396,2023,16,15,0.25,0.272,-0.022,0.375,0.662,-0.287,0.266,0.384,-0.118,2.25,6.61,-4.36
"Hedges, Austin",595978,2023,16,14,0.333,0.207,0.126,0.6,0.368,0.2319999999999999,0.414,0.27,0.1439999999999999,4.91,3.02,1.889
"Escobar, Eduardo",500871,2023,16,14,0.154,0.229,-0.075,0.231,0.277,-0.046,0.222,0.276,-0.054,2.46,3.16,-0.705
"Waites, Cole",686972,2023,15,11,0.462,0.334,0.128,0.538,0.506,0.032,0.47,0.404,0.0659999999999999,15.43,7.49,7.939
"Clemens, Kody",665019,2023,15,11,0.333,0.367,-0.0339999999999999,0.333,0.427,-0.0939999999999999,0.375,0.417,-0.0419999999999999,3.38,8.12,-4.745
"Leahy, Kyle",681517,2023,15,7,0.444,0.302,0.142,1.111,0.746,0.365,0.66,0.542,0.118,21.6,17.28,4.32
"Colomé, Alex",517008,2023,15,10,0.167,0.261,-0.094,0.5,0.5,0.0,0.356,0.394,-0.038,6.0,7.04,-1.04
"Burdi, Nick",595897,2023,15,8,0.273,0.169,0.104,0.545,0.235,0.31,0.386,0.268,0.118,9.0,2.97,6.03
"Wong, Jake",673858,2023,15,12,0.5,0.355,0.145,0.583,0.428,0.1549999999999999,0.516,0.411,0.105,9.0,7.82,1.18
"Harrison, Josh",543281,2023,15,13,0.727,0.581,0.146,0.727,0.703,0.024,0.563,0.521,0.0419999999999999,27.0,15.22,11.78
"Nittoli, Vinny",657697,2023,15,11,0.286,0.179,0.1069999999999999,0.357,0.324,0.0329999999999999,0.308,0.247,0.061,2.46,2.52,-0.065
"Mendick, Danny",664901,2023,15,15,0.6,0.326,0.2739999999999999,1.2,0.676,0.5239999999999999,0.751,0.415,0.336,36.0,8.02,27.98
"Faria, Jake",607188,2023,14,7,0.444,0.223,0.221,0.667,0.319,0.348,0.5,0.349,0.151,22.5,5.27,17.23
"Rojas, Miguel",500743,2023,14,12,0.25,0.185,0.065,0.417,0.315,0.1019999999999999,0.342,0.285,0.057,6.0,3.38,2.62
"Kerkering, Orion",689147,2023,14,6,0.25,0.185,0.065,0.333,0.217,0.116,0.314,0.249,0.065,3.0,2.56,0.44
"Bowlan, Jonathan",680742,2023,14,11,0.357,0.299,0.0579999999999999,0.571,0.496,0.0749999999999999,0.395,0.341,0.0539999999999999,3.0,5.0,-2.0
"Hudson, Daniel",543339,2023,14,6,0.182,0.092,0.09,0.273,0.157,0.116,0.301,0.232,0.0689999999999999,0.0,2.23,-2.23
"Pannone, Thomas",623381,2023,14,9,0.385,0.308,0.077,0.462,0.386,0.076,0.391,0.328,0.063,6.75,4.58,2.17
"Burleson, Alec",676475,2023,13,12,0.615,0.425,0.19,0.846,0.786,0.0599999999999999,0.629,0.51,0.119,21.6,14.25,7.35
"Mariot, Michael",592527,2023,13,10,0.333,0.28,0.0529999999999999,0.667,0.529,0.138,0.439,0.368,0.071,3.38,5.96,-2.585
"Rojas, Josh",668942,2023,13,11,0.5,0.468,0.0319999999999999,0.583,0.643,-0.06,0.489,0.497,-0.008,18.0,13.18,4.82
"Ríos, Yacksel",605441,2023,13,6,0.375,0.19,0.185,0.75,0.435,0.315,0.558,0.427,0.131,37.8,8.63,29.17
"Lopez, Nicky",670032,2023,13,11,0.364,0.308,0.0559999999999999,0.636,0.628,0.008,0.465,0.437,0.028,7.71,9.18,-1.466
"Reyes, Pablo",622569,2023,13,9,0.333,0.304,0.029,0.333,0.417,-0.0839999999999999,0.418,0.429,-0.011,4.5,8.74,-4.24
"McMillon, John",669111,2023,13,5,0.077,0.12,-0.043,0.308,0.356,-0.0479999999999999,0.154,0.194,-0.04,2.25,1.58,0.67
"Ford, Mike",645801,2023,12,11,0.455,0.411,0.044,1.091,1.091,0.0,0.643,0.628,0.015,18.0,29.44,-11.44
"Greene, Shane",572888,2023,12,7,0.2,0.224,-0.0239999999999999,0.3,0.244,0.0559999999999999,0.293,0.288,0.005,0.0,3.45,-3.45
"Peterson, Jace",607054,2023,12,8,0.333,0.34,-0.007,0.778,0.962,-0.1839999999999999,0.518,0.574,-0.0559999999999999,9.0,20.99,-11.99
"Speas, Alex",666208,2023,12,3,0.286,0.251,0.0349999999999999,0.286,0.305,-0.019,0.414,0.408,0.006,13.5,7.68,5.82
"Alberto, Hanser",593643,2023,12,10,0.545,0.389,0.156,0.818,0.702,0.1159999999999999,0.593,0.479,0.1139999999999999,21.6,11.83,9.77
"Veneziano, Anthony",685107,2023,12,9,0.2,0.274,-0.074,0.5,0.563,-0.0629999999999999,0.35,0.4,-0.05,0.0,7.3,-7.3
"Rodríguez, José",642578,2023,12,10,0.273,0.347,-0.0739999999999999,0.455,0.547,-0.092,0.339,0.404,-0.065,9.0,7.49,1.51
"Vosler, Jason",613564,2023,11,11,0.455,0.183,0.272,0.455,0.221,0.234,0.401,0.178,0.223,4.5,1.35,3.15
"McFarland, T.J.",519008,2023,11,7,0.444,0.249,0.195,0.556,0.325,0.231,0.483,0.334,0.1489999999999999,5.4,4.77,0.63
"Uceta, Edwin",670955,2023,11,5,0.0,0.13,-0.13,0.0,0.2,-0.2,0.193,0.293,-0.0999999999999999,0.0,3.58,-3.58
"Moronta, Reyes",606625,2023,11,6,0.5,0.393,0.1069999999999999,0.875,0.681,0.1939999999999999,0.613,0.519,0.0939999999999999,6.75,15.04,-8.29
"Castro, Willi",650489,2023,11,9,0.375,0.391,-0.016,0.375,0.444,-0.069,0.367,0.398,-0.031,11.57,7.21,4.361
"Castro, Harold",605612,2023,11,9,0.444,0.256,0.188,0.556,0.401,0.155,0.483,0.358,0.125,9.0,5.59,3.41
"Wynne, Randy",691094,2023,11,10,0.3,0.413,-0.1129999999999999,0.5,0.757,-0.257,0.37,0.513,-0.143,3.86,14.51,-10.653
"Duffy, Matt",622110,2023,10,9,0.333,0.361,-0.0279999999999999,0.667,1.142,-0.4749999999999998,0.45,0.622,-0.172,4.5,28.33,-23.83
"Vargas, Ildemaro",545121,2023,10,8,0.25,0.356,-0.1059999999999999,0.625,0.819,-0.1939999999999999,0.431,0.531,-0.1,4.5,16.17,-11.67
"Boushley, Caleb",676961,2023,10,3,0.125,0.137,-0.012,0.5,0.465,0.0349999999999999,0.3,0.294,0.006,3.86,3.61,0.247
"Herrera, Jose",645444,2023,10,10,0.4,0.285,0.115,0.5,0.397,0.1029999999999999,0.389,0.295,0.094,9.0,3.63,5.37
"Rodríguez, Elvin",660730,2023,10,5,0.0,0.117,-0.117,0.0,0.18,-0.18,0.0,0.125,-0.125,0.0,0.72,-0.72
"Maldonado, Martín",455117,2023,10,8,0.714,0.515,0.1989999999999999,1.429,1.047,0.3820000000000001,0.768,0.603,0.165,36.0,25.12,10.88
"Vieira, Thyago",600986,2023,10,7,0.0,0.219,-0.219,0.0,0.47,-0.47,0.07,0.309,-0.239,0.0,4.01,-4.01
"Lopez, José",673111,2023,10,7,0.333,0.312,0.021,0.444,0.449,-0.005,0.37,0.358,0.012,4.5,5.59,-1.09
"Mills, Alec",621219,2023,10,8,0.5,0.286,0.214,1.125,0.623,0.502,0.676,0.444,0.232,18.0,9.58,8.42
"Pérez, Carlos",542208,2023,10,8,0.5,0.434,0.066,1.0,0.733,0.267,0.64,0.536,0.1039999999999999,10.8,16.66,-5.86
"Jacob, Alek",689690,2023,10,4,0.0,0.061,-0.061,0.0,0.071,-0.071,0.07,0.124,-0.0539999999999999,0.0,0.71,-0.71
"Trejo, Alan",676701,2023,10,9,0.444,0.306,0.138,1.222,0.922,0.2999999999999999,0.613,0.452,0.1609999999999999,13.5,10.05,3.45
"Miller, Brad",543543,2023,9,7,0.333,0.324,0.009,0.833,0.634,0.1989999999999999,0.475,0.441,0.0339999999999999,13.5,9.4,4.1
"Brosseau, Mike",670712,2023,9,8,0.125,0.307,-0.182,0.5,0.667,-0.167,0.3,0.436,-0.136,3.86,9.12,-5.263
"Quezada, Johan",629498,2023,8,3,0.5,0.262,0.238,1.0,0.345,0.655,0.59,0.583,0.007,40.5,22.18,18.32
"Uelmen, Erich",657272,2023,8,5,0.6,0.338,0.2619999999999999,1.0,0.459,0.5409999999999999,0.595,0.483,0.1119999999999999,36.0,12.12,23.88
"Gómez, Yoendrys",672782,2023,8,3,0.143,0.167,-0.024,0.143,0.189,-0.046,0.201,0.227,-0.0259999999999999,0.0,2.14,-2.14
"Cáceres, Kelvin",680983,2023,8,5,0.4,0.326,0.074,0.4,0.722,-0.3219999999999999,0.451,0.509,-0.0579999999999999,6.75,14.16,-7.41
"Pinto, René",650907,2023,8,8,0.625,0.233,0.392,1.875,0.632,1.243,1.017,0.353,0.6639999999999999,45.0,5.41,39.59
"Pilkington, Konnor",663455,2023,8,5,0.143,0.118,0.0249999999999999,0.143,0.309,-0.166,0.197,0.244,-0.0469999999999999,0.0,2.46,-2.46
"Zuñiga, Guillo",670871,2023,8,4,0.25,0.237,0.013,0.375,0.436,-0.061,0.266,0.283,-0.0169999999999999,4.5,3.33,1.17
"Berroa, Prelander",672860,2023,8,2,0.0,0.083,-0.083,0.0,0.103,-0.103,0.261,0.31,-0.0489999999999999,0.0,4.04,-4.04
"Duffey, Tyler",608648,2023,7,4,0.143,0.144,-0.001,0.571,0.558,0.0129999999999999,0.286,0.283,0.003,4.5,3.33,1.17
"Montas, Frankie",593423,2023,7,5,0.333,0.242,0.091,0.5,0.257,0.243,0.403,0.29,0.113,0.0,3.5,-3.5
"Reed, Jake",596082,2023,7,5,0.833,0.362,0.471,1.5,0.741,0.759,0.942,0.495,0.4469999999999999,81.0,13.02,67.98
"Clement, Ernie",676391,2023,7,6,0.5,0.409,0.091,0.5,0.473,0.027,0.482,0.432,0.0499999999999999,9.0,8.9,0.1
"Beaty, Matt",607461,2023,7,5,0.5,0.347,0.153,0.833,0.409,0.424,0.581,0.384,0.1969999999999999,27.0,6.61,20.39
"McKinstry, Zach",656716,2023,6,6,0.5,0.451,0.0489999999999999,1.167,0.968,0.199,0.688,0.591,0.0969999999999999,18.0,23.31,-5.31
"Owings, Chris",572008,2023,6,6,0.333,0.352,-0.0189999999999999,0.333,0.483,-0.1499999999999999,0.294,0.356,-0.062,0.0,5.52,-5.52
"Hurt, Kyle",669165,2023,6,3,0.0,0.063,-0.063,0.0,0.076,-0.076,0.0,0.058,-0.058,0.0,0.21,-0.21
"Luplow, Jordan",656669,2023,6,5,0.2,0.194,0.006,0.8,0.41,0.39,0.455,0.331,0.124,13.5,4.67,8.83
"Castillo, José",620454,2023,6,3,1.0,0.507,0.493,2.0,0.549,1.451,0.762,0.524,0.238,108.0,15.5,92.5
"Warren, Austin",681810,2023,6,4,0.333,0.232,0.101,0.833,0.547,0.2859999999999999,0.481,0.319,0.1619999999999999,5.4,4.3,1.1
"Cyr, Tyler",664202,2023,6,4,0.167,0.178,-0.0109999999999999,0.167,0.328,-0.161,0.147,0.217,-0.07,0.0,1.96,-1.96
"McKenna, Ryan",663630,2023,6,6,0.667,0.37,0.297,0.833,0.68,0.1529999999999999,0.649,0.442,0.207,18.0,9.46,8.54
"Thomas, Lane",657041,2023,6,5,0.5,0.279,0.2209999999999999,1.167,0.501,0.666,0.688,0.329,0.3589999999999999,27.0,4.61,22.39
"Eaton, Nate",681987,2023,5,4,0.4,0.242,0.158,0.4,0.319,0.081,0.353,0.236,0.1169999999999999,0.0,2.3,-2.3
"Mastrobuoni, Miles",670156,2023,5,5,0.8,0.496,0.304,1.6,1.283,0.3170000000000001,1.003,0.729,0.2739999999999999,108.0,59.21,48.79
"Espada, Jose",664744,2023,5,1,0.0,0.02,-0.02,0.0,0.026,-0.026,0.278,0.289,-0.0109999999999999,0.0,3.48,-3.48
"McCann, James",543510,2023,5,5,0.4,0.329,0.071,0.6,0.536,0.0639999999999999,0.425,0.371,0.0539999999999999,0.0,6.08,-6.08
"Crawford, Brandon",543063,2023,5,4,0.25,0.178,0.072,0.25,0.225,0.0249999999999999,0.316,0.281,0.0349999999999999,0.0,3.28,-3.28
"León, Sandy",506702,2023,5,4,0.25,0.254,-0.004,1.0,1.006,-0.006,0.546,0.548,-0.002,18.0,17.91,0.09
"Perez, Hector",660431,2023,5,4,0.75,0.438,0.312,0.75,0.489,0.261,0.669,0.465,0.204,27.0,10.87,16.13
"Schoop, Jonathan",570731,2023,5,4,0.2,0.461,-0.261,0.2,0.949,-0.7489999999999999,0.177,0.59,-0.413,0.0,23.17,-23.17
"Rainey, Tanner",663432,2023,5,3,0.25,0.081,0.1689999999999999,0.25,0.084,0.1659999999999999,0.316,0.199,0.1169999999999999,0.0,1.66,-1.66
"Pint, Riley",666207,2023,5,2,0.5,0.393,0.1069999999999999,1.0,0.774,0.2259999999999999,0.666,0.608,0.058,27.0,25.92,1.08
"Lester, Josh",623507,2023,5,3,0.25,0.231,0.0189999999999999,0.5,0.792,-0.292,0.388,0.469,-0.0809999999999999,0.0,11.14,-11.14
"Tellez, Rowdy",642133,2023,4,3,0.25,0.114,0.136,0.25,0.131,0.119,0.221,0.106,0.115,0.0,0.55,-0.55
"Guillorme, Luis",641645,2023,4,4,0.25,0.376,-0.126,0.25,0.823,-0.573,0.221,0.501,-0.28,0.0,13.5,-13.5
"Hernández, Yonny",660634,2023,4,4,0.25,0.333,-0.083,0.25,0.438,-0.188,0.221,0.333,-0.112,0.0,4.73,-4.73
"Bethancourt, Christian",542194,2023,4,4,0.75,0.527,0.2229999999999999,1.75,0.849,0.901,1.033,0.584,0.4489999999999999,81.0,22.32,58.68
"Wisely, Brett",689172,2023,4,4,0.25,0.427,-0.177,1.0,1.251,-0.2509999999999999,0.501,0.682,-0.181,9.0,42.15,-33.15
"Karcher, Ricky",676689,2023,4,3,0.0,0.026,-0.026,0.0,0.056,-0.056,0.174,0.197,-0.023,0.0,1.63,-1.63
"Hembree, Heath",592390,2023,4,1,0.0,0.025,-0.025,0.0,0.04,-0.04,0.174,0.191,-0.017,0.0,1.54,-1.54
"Madris, Bligh",676632,2023,4,3,0.333,0.45,-0.1169999999999999,1.333,1.262,0.0709999999999999,0.675,0.702,-0.0269999999999999,9.0,48.52,-39.52
"Ryan, Ryder",656924,2023,4,1,0.0,0.189,-0.189,0.0,0.206,-0.206,0.174,0.302,-0.128,0.0,3.82,-3.82
"Lamb, Jake",571875,2023,4,4,0.25,0.238,0.012,0.5,0.706,-0.2059999999999999,0.311,0.38,-0.069,0.0,6.44,-6.44
"Calvo, Blair",663971,2023,3,3,0.0,0.332,-0.332,0.0,0.372,-0.372,0.0,0.311,-0.311,0.0,4.07,-4.07
"Claudio, Alex",592222,2023,3,3,0.667,0.59,0.077,0.667,0.874,-0.2069999999999999,0.588,0.62,-0.032,0.0,27.97,-27.97
"Williams, Luke",663897,2023,3,3,0.0,0.059,-0.059,0.0,0.066,-0.066,0.0,0.056,-0.056,0.0,0.19,-0.19
"Dixon, Brandon",641525,2023,3,3,0.0,0.076,-0.076,0.0,0.114,-0.114,0.0,0.082,-0.082,0.0,0.36,-0.36
"Donaldson, Josh",518626,2023,3,3,0.0,0.298,-0.298,0.0,0.837,-0.837,0.0,0.45,-0.45,0.0,9.93,-9.93
"Villar, David",681584,2023,3,2,0.0,0.222,-0.222,0.0,0.32,-0.32,0.232,0.389,-0.157,0.0,6.82,-6.82
"Phillips, Brett",621433,2023,3,2,0.5,0.341,0.1589999999999999,0.5,0.372,0.128,0.526,0.439,0.087,0.0,9.29,-9.29
"Zavala, Seby",664874,2023,2,2,0.0,0.042,-0.042,0.0,0.048,-0.048,0.0,0.038,-0.038,0.0,0.11,-0.11
"Vallimont, Chris",681808,2023,2,1,0.5,0.284,0.216,1.0,0.308,0.692,0.622,0.256,0.366,0.0,2.71,-2.71
"Danner, Hagen",668470,2023,1,1,0.0,0.547,-0.547,0.0,0.922,-0.922,0.0,0.602,-0.602,0.0,24.96,-24.96
